step_time,reward,total_stopped,total_wait_time
965.0,0.0,0,0.0
970.0,0.0,0,0.0
975.0,0.0,0,0.0
980.0,0.0,1,4.0
985.0,0.0,1,11.0
990.0,0.0,1,16.0
995.0,0.0,0,4.0
1000.0,0.0,1,5.0
1005.0,0.0,2,13.0
1010.0,0.0,1,13.0
1015.0,0.0,1,18.0
1020.0,0.0,1,25.0
1025.0,0.0,2,35.0
1030.0,0.0,1,35.0
1035.0,0.0,1,40.0
1040.0,0.0,1,43.0
1045.0,0.0,0,0.0
1050.0,0.0,1,4.0
1055.0,0.0,0,0.0
1060.0,0.0,0,2.0
1065.0,0.0,0,0.0
1070.0,0.0,0,3.0
1075.0,0.0,0,3.0
1080.0,0.0,0,3.0
1085.0,0.0,1,5.0
1090.0,0.0,1,10.0
1095.0,0.0,2,16.0
1100.0,0.0,2,26.0
1105.0,0.0,2,36.0
1110.0,0.0,1,16.0
1115.0,0.0,1,21.0
1120.0,0.0,1,26.0
1125.0,0.0,1,1.0
1130.0,0.0,1,6.0
1135.0,0.0,2,16.0
1140.0,0.0,1,16.0
1145.0,0.0,1,8.0
1150.0,0.0,1,6.0
1155.0,0.0,2,14.0
1160.0,0.0,2,28.0
1165.0,0.0,1,23.0
1170.0,0.0,1,24.0
1175.0,0.0,0,0.0
1180.0,0.0,0,0.0
1185.0,0.0,1,2.0
1190.0,0.0,0,2.0
1195.0,0.0,0,0.0
1200.0,0.0,0,0.0
1205.0,0.0,0,6.0
1210.0,0.0,0,4.0
1215.0,0.0,0,4.0
1220.0,0.0,0,4.0
1225.0,0.0,1,9.0
1230.0,0.0,0,0.0
1235.0,0.0,0,0.0
1240.0,0.0,0,0.0
1245.0,0.0,0,0.0
1250.0,0.0,0,0.0
1255.0,0.0,0,0.0
1260.0,0.0,0,0.0
1265.0,0.0,0,2.0
1270.0,0.0,1,4.0
1275.0,0.0,1,9.0
1280.0,0.0,1,14.0
1285.0,0.0,1,19.0
1290.0,0.0,0,0.0
1295.0,0.0,0,0.0
1300.0,0.0,1,1.0
1305.0,0.0,0,0.0
1310.0,0.0,0,2.0
1315.0,0.0,0,2.0
1320.0,0.0,1,4.0
1325.0,0.0,2,10.0
1330.0,0.0,2,18.0
1335.0,0.0,1,27.0
1340.0,0.0,1,20.0
1345.0,0.0,0,0.0
1350.0,0.0,0,0.0
1355.0,0.0,0,0.0
1360.0,0.0,0,4.0
1365.0,0.0,1,3.0
1370.0,0.0,1,8.0
1375.0,0.0,0,2.0
1380.0,0.0,0,2.0
1385.0,0.0,0,2.0
1390.0,0.0,0,4.0
1395.0,0.0,1,3.0
1400.0,0.0,0,0.0
1405.0,0.0,0,0.0
1410.0,0.0,0,0.0
1415.0,0.0,0,0.0
1420.0,0.0,0,0.0
1425.0,0.0,0,0.0
1430.0,0.0,0,0.0
1435.0,0.0,0,0.0
1440.0,0.0,0,0.0
1445.0,0.0,1,1.0
1450.0,0.0,2,10.0
1455.0,0.0,1,9.0
1460.0,0.0,1,14.0
1465.0,0.0,2,21.0
1470.0,0.0,1,24.0
1475.0,0.0,1,4.0
1480.0,0.0,1,11.0
1485.0,0.0,1,16.0
1490.0,0.0,1,21.0
1495.0,0.0,1,26.0
1500.0,0.0,0,2.0
1505.0,0.0,1,6.0
1510.0,0.0,1,11.0
1515.0,0.0,2,17.0
1520.0,0.0,2,27.0
1525.0,0.0,1,26.0
1530.0,0.0,0,2.0
1535.0,0.0,1,5.0
1540.0,0.0,1,10.0
1545.0,0.0,1,19.0
1550.0,0.0,1,22.0
1555.0,0.0,1,4.0
1560.0,0.0,1,9.0
1565.0,0.0,0,0.0
1570.0,0.0,0,0.0
1575.0,0.0,1,5.0
1580.0,0.0,0,2.0
1585.0,0.0,0,4.0
1590.0,0.0,1,9.0
1595.0,0.0,3,23.0
1600.0,0.0,2,22.0
1605.0,0.0,1,26.0
1610.0,0.0,1,27.0
1615.0,0.0,1,32.0
1620.0,0.0,1,35.0
1625.0,0.0,2,40.0
1630.0,0.0,1,45.0
1635.0,0.0,3,8.0
1640.0,0.0,2,14.0
1645.0,0.0,2,24.0
1650.0,0.0,2,36.0
1655.0,0.0,2,46.0
1660.0,0.0,2,32.0
1665.0,0.0,1,13.0
1670.0,0.0,1,18.0
1675.0,0.0,1,21.0
1680.0,0.0,2,28.0
1685.0,0.0,0,0.0
1690.0,0.0,0,2.0
1695.0,0.0,1,9.0
1700.0,0.0,1,10.0
1705.0,0.0,1,15.0
1710.0,0.0,2,25.0
1715.0,0.0,1,27.0
1720.0,0.0,1,7.0
1725.0,0.0,0,1.0
1730.0,0.0,0,2.0
1735.0,0.0,2,10.0
1740.0,0.0,0,0.0
1745.0,0.0,1,7.0
1750.0,0.0,2,20.0
1755.0,0.0,1,19.0
1760.0,0.0,2,28.0
1765.0,0.0,2,16.0
1770.0,0.0,1,15.0
1775.0,0.0,2,20.0
1780.0,0.0,2,30.0
1785.0,0.0,2,16.0
1790.0,0.0,1,14.0
1795.0,0.0,1,19.0
1800.0,0.0,1,26.0
1805.0,0.0,0,2.0
1810.0,0.0,1,4.0
1815.0,0.0,0,4.0
1820.0,0.0,1,8.0
1825.0,0.0,0,4.0
1830.0,0.0,0,6.0
1835.0,0.0,1,8.0
1840.0,0.0,0,4.0
1845.0,0.0,0,4.0
1850.0,0.0,0,4.0
1855.0,0.0,0,6.0
1860.0,0.0,1,7.0
1865.0,0.0,3,18.0
1870.0,0.0,4,30.0
1875.0,0.0,3,44.0
1880.0,0.0,1,40.0
1885.0,0.0,4,59.0
1890.0,0.0,2,40.0
1895.0,0.0,1,12.0
1900.0,0.0,1,19.0
1905.0,0.0,1,22.0
1910.0,0.0,1,27.0
1915.0,0.0,2,41.0
1920.0,0.0,1,37.0
1925.0,0.0,2,43.0
1930.0,0.0,1,49.0
1935.0,0.0,1,53.0
1940.0,0.0,2,61.0
1945.0,0.0,1,5.0
1950.0,0.0,0,5.0
1955.0,0.0,1,6.0
1960.0,0.0,2,14.0
1965.0,0.0,0,2.0
1970.0,0.0,2,9.0
1975.0,0.0,2,9.0
1980.0,0.0,1,6.0
1985.0,0.0,0,2.0
1990.0,0.0,0,6.0
1995.0,0.0,0,6.0
2000.0,0.0,1,14.0
2005.0,0.0,2,13.0
2010.0,0.0,1,14.0
2015.0,0.0,0,10.0
2020.0,0.0,0,10.0
2025.0,0.0,2,16.0
2030.0,0.0,1,14.0
2035.0,0.0,3,24.0
2040.0,0.0,1,24.0
2045.0,0.0,2,33.0
2050.0,0.0,3,49.0
2055.0,0.0,2,51.0
2060.0,0.0,3,68.0
2065.0,0.0,2,73.0
2070.0,0.0,3,83.0
2075.0,0.0,3,93.0
2080.0,0.0,1,3.0
2085.0,0.0,1,12.0
2090.0,0.0,1,3.0
2095.0,0.0,2,13.0
2100.0,0.0,2,26.0
2105.0,0.0,2,36.0
2110.0,0.0,2,44.0
2115.0,0.0,1,26.0
2120.0,0.0,1,31.0
2125.0,0.0,1,3.0
2130.0,0.0,1,8.0
2135.0,0.0,0,1.0
2140.0,0.0,0,1.0
2145.0,0.0,2,9.0
2150.0,0.0,2,14.0
2155.0,0.0,3,28.0
2160.0,0.0,4,48.0
2165.0,0.0,4,62.0
2170.0,0.0,4,82.0
2175.0,0.0,2,49.0
2180.0,0.0,1,23.0
2185.0,0.0,1,30.0
2190.0,0.0,2,36.0
2195.0,0.0,2,46.0
2200.0,0.0,1,44.0
2205.0,0.0,2,49.0
2210.0,0.0,2,55.0
2215.0,0.0,2,61.0
2220.0,0.0,2,12.0
2225.0,0.0,0,0.0
2230.0,0.0,0,2.0
2235.0,0.0,0,4.0
2240.0,0.0,0,4.0
2245.0,0.0,1,4.0
2250.0,0.0,1,3.0
2255.0,0.0,2,5.0
2260.0,0.0,1,6.0
2265.0,0.0,1,11.0
2270.0,0.0,0,2.0
2275.0,0.0,2,5.0
2280.0,0.0,1,5.0
2285.0,0.0,1,9.0
2290.0,0.0,0,6.0
2295.0,0.0,0,6.0
2300.0,0.0,1,7.0
2305.0,0.0,0,2.0
2310.0,0.0,1,8.0
2315.0,0.0,0,4.0
2320.0,0.0,0,5.0
2325.0,0.0,0,4.0
2330.0,0.0,0,6.0
2335.0,0.0,4,18.0
2340.0,0.0,2,20.0
2345.0,0.0,3,36.0
2350.0,0.0,3,49.0
2355.0,0.0,1,30.0
2360.0,0.0,3,44.0
2365.0,0.0,0,6.0
2370.0,0.0,0,12.0
2375.0,0.0,1,15.0
2380.0,0.0,1,11.0
2385.0,0.0,2,19.0
2390.0,0.0,3,30.0
2395.0,0.0,3,45.0
2400.0,0.0,3,58.0
2405.0,0.0,1,23.0
2410.0,0.0,1,28.0
2415.0,0.0,1,37.0
2420.0,0.0,2,41.0
2425.0,0.0,3,55.0
2430.0,0.0,2,16.0
2435.0,0.0,2,24.0
2440.0,0.0,2,36.0
2445.0,0.0,2,34.0
2450.0,0.0,4,53.0
2455.0,0.0,2,58.0
2460.0,0.0,3,69.0
2465.0,0.0,3,78.0
2470.0,0.0,2,82.0
2475.0,0.0,2,92.0
2480.0,0.0,3,105.0
2485.0,0.0,3,124.0
2490.0,0.0,3,22.0
2495.0,0.0,2,12.0
2500.0,0.0,1,15.0
2505.0,0.0,2,22.0
2510.0,0.0,1,21.0
2515.0,0.0,1,24.0
2520.0,0.0,1,29.0
2525.0,0.0,0,2.0
2530.0,0.0,0,4.0
2535.0,0.0,0,2.0
2540.0,0.0,1,3.0
2545.0,0.0,2,11.0
2550.0,0.0,1,10.0
2555.0,0.0,1,15.0
2560.0,0.0,1,20.0
2565.0,0.0,1,25.0
2570.0,0.0,2,32.0
2575.0,0.0,1,36.0
2580.0,0.0,1,43.0
2585.0,0.0,1,45.0
2590.0,0.0,1,5.0
2595.0,0.0,1,5.0
2600.0,0.0,0,2.0
2605.0,0.0,0,2.0
2610.0,0.0,1,9.0
2615.0,0.0,1,8.0
2620.0,0.0,0,2.0
2625.0,0.0,2,12.0
2630.0,0.0,0,2.0
2635.0,0.0,0,6.0
2640.0,0.0,1,5.0
2645.0,0.0,0,2.0
2650.0,0.0,0,0.0
2655.0,0.0,0,1.0
2660.0,0.0,0,1.0
2665.0,0.0,0,1.0
2670.0,0.0,1,2.0
2675.0,0.0,0,2.0
2680.0,0.0,0,4.0
2685.0,0.0,0,6.0
2690.0,0.0,0,2.0
2695.0,0.0,0,2.0
2700.0,0.0,0,2.0
2705.0,0.0,0,2.0
2710.0,0.0,0,0.0
2715.0,0.0,0,1.0
2720.0,0.0,0,1.0
2725.0,0.0,0,0.0
2730.0,0.0,0,0.0
2735.0,0.0,0,0.0
2740.0,0.0,0,0.0
2745.0,0.0,1,4.0
2750.0,0.0,2,12.0
2755.0,0.0,2,22.0
2760.0,0.0,1,19.0
2765.0,0.0,1,26.0
2770.0,0.0,0,0.0
2775.0,0.0,0,2.0
2780.0,0.0,0,2.0
2785.0,0.0,0,0.0
2790.0,0.0,0,1.0
2795.0,0.0,0,1.0
2800.0,0.0,1,4.0
2805.0,0.0,0,0.0
2810.0,0.0,1,4.0
2815.0,0.0,0,2.0
2820.0,0.0,0,2.0
2825.0,0.0,1,2.0
2830.0,0.0,1,5.0
2835.0,0.0,1,10.0
2840.0,0.0,1,15.0
2845.0,0.0,2,24.0
2850.0,0.0,1,23.0
2855.0,0.0,1,28.0
2860.0,0.0,0,0.0
2865.0,0.0,0,0.0
2870.0,0.0,0,0.0
2875.0,0.0,0,1.0
2880.0,0.0,0,3.0
2885.0,0.0,0,0.0
2890.0,0.0,0,0.0
2895.0,0.0,1,5.0
2900.0,0.0,0,0.0
2905.0,0.0,0,2.0
2910.0,0.0,0,2.0
2915.0,0.0,0,2.0
2920.0,0.0,1,3.0
2925.0,0.0,0,0.0
2930.0,0.0,0,0.0
2935.0,0.0,0,0.0
2940.0,0.0,0,0.0
2945.0,0.0,0,0.0
2950.0,0.0,0,0.0
2955.0,0.0,0,2.0
2960.0,0.0,1,5.0
2965.0,0.0,1,10.0
2970.0,0.0,0,2.0
2975.0,0.0,0,2.0
2980.0,0.0,1,4.0
2985.0,0.0,1,4.0
2990.0,0.0,0,0.0
2995.0,0.0,1,0.0
3000.0,0.0,0,0.0
3005.0,0.0,1,3.0
3010.0,0.0,1,8.0
3015.0,0.0,2,18.0
3020.0,0.0,1,20.0
3025.0,0.0,3,32.0
3030.0,0.0,4,52.0
3035.0,0.0,3,62.0
3040.0,0.0,2,58.0
3045.0,0.0,2,68.0
3050.0,0.0,1,48.0
3055.0,0.0,1,57.0
3060.0,0.0,2,65.0
3065.0,0.0,3,78.0
3070.0,0.0,1,13.0
3075.0,0.0,2,27.0
3080.0,0.0,0,30.0
3085.0,0.0,1,10.0
3090.0,0.0,1,13.0
3095.0,0.0,0,6.0
3100.0,0.0,2,11.0
3105.0,0.0,3,23.0
3110.0,0.0,2,21.0
3115.0,0.0,1,14.0
3120.0,0.0,1,19.0
3125.0,0.0,1,26.0
3130.0,0.0,2,33.0
3135.0,0.0,1,36.0
3140.0,0.0,2,44.0
3145.0,0.0,2,52.0
3150.0,0.0,3,63.0
3155.0,0.0,2,58.0
3160.0,0.0,3,71.0
3165.0,0.0,2,76.0
3170.0,0.0,3,87.0
3175.0,0.0,3,13.0
3180.0,0.0,1,4.0
3185.0,0.0,1,16.0
3190.0,0.0,1,21.0
3195.0,0.0,0,6.0
3200.0,0.0,0,7.0
3205.0,0.0,0,3.0
3210.0,0.0,1,7.0
3215.0,0.0,0,2.0
3220.0,0.0,0,2.0
3225.0,0.0,0,0.0
3230.0,0.0,0,5.0
3235.0,0.0,3,11.0
3240.0,0.0,3,24.0
3245.0,0.0,2,25.0
3250.0,0.0,2,35.0
3255.0,0.0,2,45.0
3260.0,0.0,2,57.0
3265.0,0.0,2,67.0
3270.0,0.0,2,76.0
3275.0,0.0,3,88.0
3280.0,0.0,1,49.0
3285.0,0.0,1,51.0
3290.0,0.0,1,2.0
3295.0,0.0,3,10.0
3300.0,0.0,3,22.0
3305.0,0.0,2,27.0
3310.0,0.0,1,23.0
3315.0,0.0,4,31.0
3320.0,0.0,4,49.0
3325.0,0.0,3,25.0
3330.0,0.0,2,26.0
3335.0,0.0,2,26.0
3340.0,0.0,1,30.0
3345.0,0.0,2,42.0
3350.0,0.0,0,2.0
3355.0,0.0,1,9.0
3360.0,0.0,4,20.0
3365.0,0.0,2,24.0
3370.0,0.0,1,5.0
3375.0,0.0,0,4.0
3380.0,0.0,0,6.0
3385.0,0.0,1,9.0
3390.0,0.0,0,6.0
3395.0,0.0,0,8.0
3400.0,0.0,1,10.0
3405.0,0.0,2,10.0
3410.0,0.0,0,3.0
3415.0,0.0,1,5.0
3420.0,0.0,2,13.0
3425.0,0.0,1,14.0
3430.0,0.0,2,22.0
3435.0,0.0,1,24.0
3440.0,0.0,1,30.0
3445.0,0.0,1,34.0
3450.0,0.0,1,39.0
3455.0,0.0,1,46.0
3460.0,0.0,3,56.0
3465.0,0.0,2,64.0
3470.0,0.0,1,61.0
3475.0,0.0,1,68.0
3480.0,0.0,1,72.0
3485.0,0.0,1,75.0
3490.0,0.0,1,82.0
3495.0,0.0,0,6.0
3500.0,0.0,0,2.0
3505.0,0.0,2,6.0
3510.0,0.0,3,16.0
3515.0,0.0,3,17.0
3520.0,0.0,1,15.0
3525.0,0.0,1,24.0
3530.0,0.0,1,27.0
3535.0,0.0,2,36.0
3540.0,0.0,1,8.0
3545.0,0.0,0,6.0
3550.0,0.0,0,4.0
3555.0,0.0,0,4.0
3560.0,0.0,0,2.0
3565.0,0.0,0,0.0
3570.0,0.0,0,0.0
3575.0,0.0,0,0.0
3580.0,0.0,1,3.0
3585.0,0.0,1,5.0
3590.0,0.0,1,3.0
3595.0,0.0,1,9.0
3600.0,0.0,2,5.0
3605.0,0.0,1,6.0
3610.0,0.0,1,1.0
3615.0,0.0,0,2.0
3620.0,0.0,0,2.0
3625.0,0.0,1,5.0
3630.0,0.0,0,0.0
3635.0,0.0,2,10.0
3640.0,0.0,2,13.0
3645.0,0.0,3,26.0
3650.0,0.0,2,33.0
3655.0,0.0,2,30.0
3660.0,0.0,0,0.0
3665.0,0.0,2,6.0
3670.0,0.0,2,15.0
3675.0,0.0,1,22.0
3680.0,0.0,1,27.0
3685.0,0.0,2,10.0
3690.0,0.0,4,25.0
3695.0,0.0,2,19.0
3700.0,0.0,1,24.0
3705.0,0.0,2,32.0
3710.0,0.0,2,48.0
3715.0,0.0,1,59.0
3720.0,0.0,2,40.0
3725.0,0.0,2,48.0
3730.0,0.0,2,46.0
3735.0,0.0,3,19.0
3740.0,0.0,2,29.0
3745.0,0.0,1,6.0
3750.0,0.0,0,7.0
3755.0,0.0,0,9.0
3760.0,0.0,1,4.0
3765.0,0.0,3,16.0
3770.0,0.0,0,4.0
3775.0,0.0,1,7.0
3780.0,0.0,2,13.0
3785.0,0.0,1,14.0
3790.0,0.0,1,19.0
3795.0,0.0,0,4.0
3800.0,0.0,0,4.0
3805.0,0.0,0,2.0
3810.0,0.0,1,3.0
3815.0,0.0,0,7.0
3820.0,0.0,0,2.0
3825.0,0.0,0,2.0
3830.0,0.0,0,2.0
3835.0,0.0,0,1.0
3840.0,0.0,1,3.0
3845.0,0.0,3,17.0
3850.0,0.0,2,21.0
3855.0,0.0,0,2.0
3860.0,0.0,0,4.0
3865.0,0.0,0,2.0
3870.0,0.0,0,0.0
3875.0,0.0,1,4.0
3880.0,0.0,0,2.0
3885.0,0.0,1,5.0
3890.0,0.0,1,10.0
3895.0,0.0,2,20.0
3900.0,0.0,2,32.0
3905.0,0.0,3,41.0
3910.0,0.0,2,50.0
3915.0,0.0,1,25.0
3920.0,0.0,2,35.0
3925.0,0.0,2,43.0
3930.0,0.0,2,57.0
3935.0,0.0,2,63.0
3940.0,0.0,2,73.0
3945.0,0.0,1,29.0
3950.0,0.0,1,10.0
3955.0,0.0,2,20.0
3960.0,0.0,1,7.0
3965.0,0.0,1,13.0
3970.0,0.0,1,6.0
3975.0,0.0,1,11.0
3980.0,0.0,1,13.0
3985.0,0.0,2,21.0
3990.0,0.0,2,29.0
3995.0,0.0,1,28.0
4000.0,0.0,0,0.0
4005.0,0.0,1,4.0
4010.0,0.0,1,11.0
4015.0,0.0,3,21.0
4020.0,0.0,2,24.0
4025.0,0.0,2,27.0
4030.0,0.0,2,37.0
4035.0,0.0,0,2.0
4040.0,0.0,0,4.0
4045.0,0.0,1,6.0
4050.0,0.0,0,2.0
4055.0,0.0,0,0.0
4060.0,0.0,1,7.0
4065.0,0.0,2,18.0
4070.0,0.0,1,7.0
4075.0,0.0,1,16.0
4080.0,0.0,2,24.0
4085.0,0.0,1,14.0
4090.0,0.0,2,21.0
4095.0,0.0,1,22.0
4100.0,0.0,1,27.0
4105.0,0.0,2,41.0
4110.0,0.0,3,52.0
4115.0,0.0,3,30.0
4120.0,0.0,3,43.0
4125.0,0.0,1,25.0
4130.0,0.0,2,36.0
4135.0,0.0,1,37.0
4140.0,0.0,1,42.0
4145.0,0.0,2,47.0
4150.0,0.0,2,59.0
4155.0,0.0,1,2.0
4160.0,0.0,1,7.0
4165.0,0.0,0,4.0
4170.0,0.0,3,13.0
4175.0,0.0,1,1.0
4180.0,0.0,0,6.0
4185.0,0.0,0,5.0
4190.0,0.0,2,14.0
4195.0,0.0,1,15.0
4200.0,0.0,0,2.0
4205.0,0.0,0,6.0
4210.0,0.0,0,2.0
4215.0,0.0,0,4.0
4220.0,0.0,1,5.0
4225.0,0.0,0,0.0
4230.0,0.0,1,5.0
4235.0,0.0,2,12.0
4240.0,0.0,1,9.0
4245.0,0.0,0,6.0
4250.0,0.0,0,2.0
4255.0,0.0,1,6.0
4260.0,0.0,1,6.0
4265.0,0.0,2,13.0
4270.0,0.0,2,23.0
4275.0,0.0,2,17.0
4280.0,0.0,2,26.0
4285.0,0.0,1,16.0
4290.0,0.0,1,19.0
4295.0,0.0,2,25.0
4300.0,0.0,2,35.0
4305.0,0.0,2,45.0
4310.0,0.0,3,55.0
4315.0,0.0,2,61.0
4320.0,0.0,2,71.0
4325.0,0.0,1,53.0
4330.0,0.0,2,65.0
4335.0,0.0,4,79.0
4340.0,0.0,3,89.0
4345.0,0.0,3,95.0
4350.0,0.0,3,108.0
4355.0,0.0,3,123.0
4360.0,0.0,2,125.0
4365.0,0.0,2,135.0
4370.0,0.0,2,37.0
4375.0,0.0,3,52.0
4380.0,0.0,2,28.0
4385.0,0.0,1,15.0
4390.0,0.0,1,22.0
4395.0,0.0,2,29.0
4400.0,0.0,4,46.0
4405.0,0.0,2,42.0
4410.0,0.0,3,21.0
4415.0,0.0,1,9.0
4420.0,0.0,2,6.0
4425.0,0.0,0,8.0
4430.0,0.0,1,6.0
4435.0,0.0,1,11.0
4440.0,0.0,1,18.0
4445.0,0.0,1,23.0
4450.0,0.0,2,28.0
4455.0,0.0,1,1.0
4460.0,0.0,1,6.0
4465.0,0.0,0,0.0
4470.0,0.0,1,4.0
4475.0,0.0,0,4.0
4480.0,0.0,1,6.0
4485.0,0.0,1,11.0
4490.0,0.0,0,2.0
4495.0,0.0,0,2.0
4500.0,0.0,0,0.0
4505.0,0.0,0,2.0
4510.0,0.0,2,7.0
4515.0,0.0,1,9.0
4520.0,0.0,1,16.0
4525.0,0.0,1,19.0
4530.0,0.0,1,24.0
4535.0,0.0,2,31.0
4540.0,0.0,1,34.0
4545.0,0.0,1,39.0
4550.0,0.0,1,46.0
4555.0,0.0,3,57.0
4560.0,0.0,2,60.0
4565.0,0.0,2,65.0
4570.0,0.0,3,78.0
4575.0,0.0,2,80.0
4580.0,0.0,1,78.0
4585.0,0.0,3,9.0
4590.0,0.0,2,21.0
4595.0,0.0,0,2.0
4600.0,0.0,1,7.0
4605.0,0.0,1,14.0
4610.0,0.0,2,18.0
4615.0,0.0,2,28.0
4620.0,0.0,0,11.0
4625.0,0.0,1,8.0
4630.0,0.0,1,8.0
4635.0,0.0,1,15.0
4640.0,0.0,1,17.0
4645.0,0.0,2,24.0
4650.0,0.0,1,27.0
4655.0,0.0,0,2.0
4660.0,0.0,1,3.0
4665.0,0.0,2,12.0
4670.0,0.0,0,0.0
4675.0,0.0,0,0.0
4680.0,0.0,1,4.0
4685.0,0.0,1,9.0
4690.0,0.0,1,8.0
4695.0,0.0,0,6.0
4700.0,0.0,0,3.0
4705.0,0.0,0,3.0
4710.0,0.0,1,6.0
4715.0,0.0,2,11.0
4720.0,0.0,1,9.0
